"scenario","model","rep","year","pvpr_2_10","clin_0_5","clin_all","relapse_all"
"eir_1","IBM",1,30,0.0421815,0.551082,0.452115,1.757
"eir_1","IBM",1,30.0822,0.0469384,0.505652,0.485193,1.74596
"eir_1","IBM",1,30.1644,0.0449127,0.535621,0.476572,1.79848
"eir_1","IBM",1,30.2466,0.0450091,0.564285,0.49125,1.88047
"eir_1","IBM",1,30.3288,0.0448911,0.562598,0.480199,1.82402
"eir_1","IBM",1,30.411,0.0417631,0.451528,0.492468,1.84737
"eir_1","IBM",1,30.4932,0.043263,0.524466,0.472896,1.79235
"eir_1","IBM",1,30.5753,0.0460285,0.522996,0.486373,1.91609
"eir_1","IBM",1,30.6575,0.0448617,0.47529,0.442268,1.87198
"eir_1","IBM",1,30.7397,0.0468492,0.572829,0.499849,1.95039
"eir_1","IBM",1,30.8219,0.0465812,0.527563,0.455711,1.86449
"eir_1","IBM",1,30.9041,0.0441844,0.536186,0.442268,1.8193
"eir_1","IBM",1,30.9863,0.0396337,0.491544,0.469221,1.8242
"eir_1","IBM",1,31.0685,0.0427054,0.532947,0.467996,1.83155
"eir_1","IBM",1,31.1507,0.0483435,0.589615,0.515776,1.92221
"eir_1","IBM",1,31.2329,0.0487746,0.502472,0.480247,1.93936
"eir_1","IBM",1,31.3151,0.0447,0.451471,0.475347,1.93201
"eir_1","IBM",1,31.3973,0.0466775,0.498016,0.467982,1.82292
"eir_1","IBM",1,31.4795,0.0450489,0.393928,0.45199,1.85451
"eir_1","IBM",1,31.5616,0.0392886,0.466759,0.482611,1.82388
"eir_1","IBM",1,31.6438,0.0457866,0.471584,0.487578,1.88906
"eir_1","IBM",1,31.726,0.0484831,0.549255,0.474121,1.89404
"eir_1","IBM",1,31.8082,0.0402371,0.48039,0.449619,1.80338
"eir_1","IBM",1,31.8904,0.0402965,0.418597,0.491286,1.85366
"eir_1","IBM",1,31.9726,0.0447312,0.465786,0.441074,1.8035
"eir_1","IBM",1,32.0548,0.0436913,0.509961,0.448394,1.86586
"eir_1","IBM",1,32.137,0.0436695,0.587131,0.468041,1.86359
"eir_1","IBM",1,32.2192,0.0456343,0.517404,0.475415,1.91759
"eir_1","IBM",1,32.3014,0.0449053,0.442417,0.466948,1.84451
"eir_1","IBM",1,32.3836,0.0438436,0.483246,0.449812,1.84337
"eir_1","IBM",1,32.4658,0.0433119,0.492686,0.494022,1.8866
"eir_1","IBM",1,32.5479,0.0426027,0.41764,0.43761,1.81418
"eir_1","IBM",1,32.6301,0.0442566,0.434708,0.446168,1.7908
"eir_1","IBM",1,32.7123,0.0453872,0.496335,0.463329,1.88764
"eir_1","IBM",1,32.7945,0.0432783,0.444753,0.438814,1.84351
"eir_1","IBM",1,32.8767,0.0427364,0.426123,0.444928,1.77113
"eir_1","IBM",1,32.9589,0.0425561,0.374092,0.431459,1.77732
"eir_3","IBM",1,0,0.0876775,1.08886,0.586433,4.43597
"eir_3","IBM",1,0.0821918,0.0890029,1.10465,0.519541,4.62233
"eir_3","IBM",1,0.164384,0.0849435,1.08778,0.547555,4.56539
"eir_3","IBM",1,0.246575,0.0905938,1.12111,0.573113,4.55448
"eir_3","IBM",1,0.328767,0.0893755,1.14648,0.582954,4.60157
"eir_3","IBM",1,0.410959,0.0897527,1.08107,0.535494,4.51884
"eir_3","IBM",1,0.493151,0.091389,1.09549,0.576873,4.55292
"eir_3","IBM",1,0.575342,0.0913601,1.13729,0.587852,4.61153
"eir_3","IBM",1,0.657534,0.0924508,1.07368,0.533113,4.47669
"eir_3","IBM",1,0.739726,0.0917509,1.18407,0.59884,4.53998
"eir_3","IBM",1,0.821918,0.0885216,1.12302,0.546502,4.46087
"eir_3","IBM",1,0.90411,0.0899032,1.14641,0.567194,4.38297
"eir_3","IBM",1,0.986301,0.0917759,1.04826,0.559891,4.46695
"eir_3","IBM",1,1.06849,0.088377,1.1335,0.600057,4.57163
"eir_3","IBM",1,1.15068,0.0871544,1.02462,0.574496,4.70186
"eir_3","IBM",1,1.23288,0.0860684,1.04693,0.572062,4.57041
"eir_3","IBM",1,1.31507,0.0830985,1.10442,0.575821,4.42396
"eir_3","IBM",1,1.39726,0.086638,1.01369,0.561276,4.53282
"eir_3","IBM",1,1.47945,0.0887951,1.02057,0.580757,4.45003
"eir_3","IBM",1,1.56164,0.0900559,0.915527,0.528403,4.51578
"eir_3","IBM",1,1.64384,0.0875936,1.07123,0.552754,4.46708
"eir_3","IBM",1,1.72603,0.0819895,0.98287,0.60273,4.45777
"eir_3","IBM",1,1.80822,0.087015,1.15978,0.584468,4.35428
"eir_3","IBM",1,1.89041,0.0851954,1.08952,0.580815,4.49553
"eir_3","IBM",1,1.9726,0.0920038,1.2189,0.692838,4.49918
"eir_3","IBM",1,2.05479,0.0958088,1.1455,0.638065,4.56509
"eir_3","IBM",1,2.13699,0.0934333,1.21018,0.610099,4.53008
"eir_3","IBM",1,2.21918,0.0909734,1.13797,0.664898,4.64576
"eir_3","IBM",1,2.30137,0.0948081,1.26635,0.622318,4.57788
"eir_3","IBM",1,2.38356,0.0943241,1.11798,0.622418,4.63707
"eir_3","IBM",1,2.46575,0.0899375,1.20928,0.655353,4.55824
"eir_3","IBM",1,2.54795,0.0934907,1.0997,0.621245,4.56555
"eir_3","IBM",1,2.63014,0.0828841,1.12599,0.607846,4.56798
"eir_3","IBM",1,2.71233,0.0867643,1.04471,0.613992,4.54525
"eir_3","IBM",1,2.79452,0.089504,1.00755,0.609125,4.35646
"eir_3","IBM",1,2.87671,0.089023,1.00569,0.599379,4.59646
"eir_3","IBM",1,2.9589,0.0842309,1.03015,0.573796,4.46611
"eir_3","IBM",1,3.0411,0.0826491,0.928248,0.583641,4.41569
"eir_3","IBM",1,3.12329,0.0873591,0.993102,0.528827,4.42192
"eir_3","IBM",1,3.20548,0.0909744,0.94217,0.556852,4.43166
"eir_3","IBM",1,3.28767,0.0885449,1.05452,0.601936,4.52549
"eir_3","IBM",1,3.36986,0.0906557,0.920592,0.584909,4.4977
"eir_3","IBM",1,3.45205,0.094662,1.08018,0.599559,4.62099
"eir_3","IBM",1,3.53425,0.0816194,1.12508,0.588592,4.4382
"eir_3","IBM",1,3.61644,0.0845614,1.1299,0.569094,4.50279
"eir_3","IBM",1,3.69863,0.0860142,1.01322,0.609308,4.59784
"eir_3","IBM",1,3.78082,0.0864485,1.25757,0.628806,4.60393
"eir_3","IBM",1,3.86301,0.0862649,0.972755,0.595903,4.47598
"eir_3","IBM",1,3.94521,0.0846587,1.10397,0.595903,4.50523
"eir_3","IBM",1,4.0274,0.0871271,1.19932,0.664146,4.7721
"eir_3","IBM",1,4.10959,0.0883265,1.14687,0.655607,4.74157
"eir_3","IBM",1,4.19178,0.0878855,1.13689,0.661642,4.66074
"eir_3","IBM",1,4.27397,0.0905878,1.08449,0.643365,4.58276
"eir_3","IBM",1,4.35616,0.0946416,1.02329,0.634836,4.73141
"eir_3","IBM",1,4.43836,0.0929483,1.14283,0.67142,4.64876
"eir_3","IBM",1,4.52055,0.100032,1.2614,0.678835,4.70797
"eir_3","IBM",1,4.60274,0.0971111,1.19632,0.634963,4.61293
"eir_3","IBM",1,4.68493,0.0929754,1.06899,0.620338,4.70921
"eir_3","IBM",1,4.76712,0.0940269,1.25369,0.710525,4.72505
"eir_3","IBM",1,4.84932,0.0960616,1.21057,0.711743,4.67386
"eir_3","IBM",1,4.93151,0.0966095,1.26704,0.683712,4.67142
"eir_3","IBM",1,5.0137,0.0952582,1.20928,0.655681,4.59464
"eir_3","IBM",1,5.09589,0.0936618,1.26231,0.678878,4.60833
"eir_3","IBM",1,5.17808,0.0924656,1.38702,0.713033,4.67921
"eir_3","IBM",1,5.26027,0.0926053,1.04756,0.648434,4.79012
"eir_3","IBM",1,5.34247,0.090129,1.31087,0.725222,4.69018
"eir_3","IBM",1,5.42466,0.0942021,1.20624,0.682562,4.76209
"eir_3","IBM",1,5.50685,0.0912254,1.27916,0.67647,4.76089
"eir_3","IBM",1,5.58904,0.094903,1.32687,0.669222,4.53949
"eir_3","IBM",1,5.67123,0.0960495,1.40528,0.702085,4.70982
"eir_3","IBM",1,5.75342,0.100367,1.21367,0.703353,4.57972
"eir_3","IBM",1,5.83562,0.0972229,1.29057,0.667978,4.65634
"eir_3","IBM",1,5.91781,0.0942641,1.26505,0.670373,4.72674
"eir_3","IBM",1,6,0.105573,1.37026,0.743505,4.85838
"eir_3","IBM",1,6.08219,0.0986133,1.19303,0.664315,4.78672
"eir_3","IBM",1,6.16438,0.0966369,1.09642,0.665565,4.94297
"eir_3","IBM",1,6.24658,0.103909,1.2124,0.658273,4.76151
"eir_3","IBM",1,6.32877,0.100228,1.1536,0.633935,4.74719
"eir_3","IBM",1,6.41096,0.0926591,1.10983,0.672946,4.94103
"eir_3","IBM",1,6.49315,0.0922557,1.22842,0.663193,4.96907
"eir_3","IBM",1,6.57534,0.09615,1.20134,0.670508,4.80693
"eir_3","IBM",1,6.65753,0.100127,1.18463,0.682699,4.86423
"eir_3","IBM",1,6.73973,0.0959085,1.07396,0.659617,5.00748
"eir_3","IBM",1,6.82192,0.0949572,1.30395,0.680397,4.99933
"eir_3","IBM",1,6.90411,0.102463,1.19474,0.707223,4.89691
"eir_3","IBM",1,6.9863,0.0977191,1.16047,0.687724,4.96893
"eir_3","IBM",1,7.06849,0.100923,1.14156,0.718297,5.11223
"eir_3","IBM",1,7.15068,0.100155,1.27634,0.693949,4.95155
"eir_3","IBM",1,7.23288,0.100966,1.16642,0.703706,4.96009
"eir_3","IBM",1,7.31507,0.0977037,1.25116,0.692729,4.92228
"eir_3","IBM",1,7.39726,0.0960199,1.19812,0.712243,4.96131
"eir_3","IBM",1,7.47945,0.0969469,1.08239,0.641506,4.96253
"eir_3","IBM",1,7.56164,0.0965875,1.06039,0.673216,5.12473
"eir_3","IBM",1,7.64384,0.0943648,0.993954,0.606175,4.90428
"eir_3","IBM",1,7.72603,0.093944,1.31002,0.712486,4.86906
"eir_3","IBM",1,7.80822,0.0947901,1.2845,0.727169,4.9938
"eir_3","IBM",1,7.89041,0.101273,1.18837,0.727169,4.90595
"eir_3","IBM",1,7.9726,0.101949,1.25039,0.712528,4.84861
"eir_3","IBM",1,8.05479,0.102718,1.25426,0.682026,4.87911
"eir_3","IBM",1,8.13699,0.097101,1.23706,0.683246,4.91327
"eir_3","IBM",1,8.21918,0.0937726,1.2276,0.69181,4.92076
"eir_3","IBM",1,8.30137,0.0934775,1.12047,0.679675,5.06034
"eir_3","IBM",1,8.38356,0.0939194,1.02554,0.630909,4.84348
"eir_3","IBM",1,8.46575,0.100965,1.15501,0.707852,5.1124
"eir_3","IBM",1,8.54795,0.0973907,1.1524,0.703076,4.86294
"eir_3","IBM",1,8.63014,0.100559,1.1676,0.686031,4.85226
"eir_3","IBM",1,8.71233,0.0978506,1.15563,0.693348,4.97306
"eir_3","IBM",1,8.79452,0.0986145,1.20033,0.695726,4.96407
"eir_3","IBM",1,8.87671,0.102321,1.2196,0.742108,4.94576
"eir_3","IBM",1,8.9589,0.101366,1.18767,0.689697,4.8291
"eir_3","IBM",1,9.0411,0.102325,1.10172,0.676333,4.91257
"eir_3","IBM",1,9.12329,0.0999827,1.29417,0.697087,4.95652
"eir_3","IBM",1,9.20548,0.099021,1.22643,0.711777,4.85791
"eir_3","IBM",1,9.28767,0.104505,1.3687,0.733711,4.89304
"eir_3","IBM",1,9.36986,0.0981874,1.17608,0.679995,4.87106
"eir_3","IBM",1,9.45205,0.0998663,1.03093,0.644592,4.63666
"eir_3","IBM",1,9.53425,0.098502,1.06305,0.673891,4.81857
"eir_3","IBM",1,9.61644,0.0967094,1.13396,0.677554,4.97971
"eir_3","IBM",1,9.69863,0.097461,1.16333,0.673891,4.9614
"eir_3","IBM",1,9.78082,0.0990341,1.16053,0.682437,4.86496
"eir_3","IBM",1,9.86301,0.104655,1.17201,0.705632,4.93576
"eir_3","IBM",1,9.94521,0.0998979,1.04048,0.686099,4.88815
"eir_3","IBM",1,10.0274,0.0966692,0.974941,0.658021,4.83932
"eir_3","IBM",1,10.1096,0.102734,1.18757,0.677554,4.926
"eir_3","IBM",1,10.1918,0.0993579,1.01985,0.661683,5.02733
"eir_3","IBM",1,10.274,0.0927244,1.19066,0.681216,4.84542
"eir_3","IBM",1,10.3562,0.100952,1.08935,0.651949,4.9531
"eir_3","IBM",1,10.4384,0.100021,1.16869,0.678904,4.94037
"eir_3","IBM",1,10.5205,0.0979805,1.21103,0.706995,5.02467
"eir_3","IBM",1,10.6027,0.0976251,1.12983,0.661816,4.94164
"eir_3","IBM",1,10.6849,0.0939527,1.11445,0.634952,4.88059
"eir_3","IBM",1,10.7671,0.0903649,1.08631,0.617858,4.91111
"eir_3","IBM",1,10.8493,0.0945716,1.13579,0.656943,4.85747
"eir_3","IBM",1,10.9315,0.0967771,1.06839,0.655765,4.89687
"eir_3","IBM",1,11.0137,0.0997357,1.13594,0.65577,4.91522
"eir_3","IBM",1,11.0959,0.0907142,0.994687,0.636237,4.93359
"eir_3","IBM",1,11.1781,0.0891773,1.1128,0.658159,4.8672
"eir_3","IBM",1,11.2603,0.0890707,1.09114,0.656932,4.78168
"eir_3","IBM",1,11.3425,0.0871125,1.11171,0.611765,4.80864
"eir_3","IBM",1,11.4247,0.0912201,1.23442,0.678931,4.82334
"eir_3","IBM",1,11.5068,0.0907161,1.19596,0.600743,4.84379
"eir_3","IBM",1,11.589,0.0853546,1.02984,0.554348,4.71195
"eir_3","IBM",1,11.6712,0.0810731,1.13547,0.5971,4.86105
"eir_3","IBM",1,11.7534,0.0864247,1.15142,0.654531,4.81007
"eir_3","IBM",1,11.8356,0.0934832,1.25754,0.666767,4.92748
"eir_3","IBM",1,11.9178,0.093647,1.21157,0.664325,4.78582
"eir_3","IBM",1,12,0.0875323,1.22917,0.615477,4.74553
"eir_3","IBM",1,12.0822,0.0929745,1.21661,0.667988,4.78216
"eir_3","IBM",1,12.1644,0.0976751,1.13691,0.643565,4.87009
"eir_3","IBM",1,12.2466,0.0899173,1.12534,0.653334,4.92992
"eir_3","IBM",1,12.3288,0.0894903,1.15566,0.642371,4.92037
"eir_3","IBM",1,12.411,0.0921422,1.34254,0.71571,4.88051
"eir_3","IBM",1,12.4932,0.0903253,1.2485,0.679115,4.84053
"eir_3","IBM",1,12.5753,0.0878507,1.21403,0.680389,4.88121
"eir_3","IBM",1,12.6575,0.0892589,1.24715,0.659639,4.91309
"eir_3","IBM",1,12.7397,0.0894188,1.18898,0.670698,4.91234
"eir_3","IBM",1,12.8219,0.0923887,1.12027,0.62672,4.88304
"eir_3","IBM",1,12.9041,0.0966388,1.31733,0.660926,5.01986
"eir_3","IBM",1,12.9863,0.0931584,1.19257,0.649931,4.96611
"eir_3","IBM",1,13.0685,0.0909724,1.08053,0.60349,5.06491
"eir_3","IBM",1,13.1507,0.0896739,1.15561,0.673209,5.03013
"eir_3","IBM",1,13.2329,0.0877954,1.07474,0.608456,4.8481
"eir_3","IBM",1,13.3151,0.0891507,1.07838,0.623117,4.78945
"eir_3","IBM",1,13.3973,0.0940485,1.1834,0.669586,4.76774
"eir_3","IBM",1,13.4795,0.0879392,1.05202,0.629289,4.79115
"eir_3","IBM",1,13.5616,0.0896534,1.09389,0.628059,4.89739
"eir_3","IBM",1,13.6438,0.0861562,1.0883,0.607384,4.80163
"eir_3","IBM",1,13.726,0.0899726,1.08997,0.645304,4.68579
"eir_3","IBM",1,13.8082,0.0875411,0.976282,0.580547,4.8607
"eir_3","IBM",1,13.8904,0.0884416,1.23591,0.700372,4.80237
"eir_3","IBM",1,13.9726,0.09162,1.21594,0.63687,4.84559
"eir_3","IBM",1,14.0548,0.0872269,1.06881,0.618611,4.69215
"eir_3","IBM",1,14.137,0.0900339,0.988732,0.654122,4.67422
"eir_3","IBM",1,14.2192,0.0859123,1.07129,0.600345,4.74529
"eir_3","IBM",1,14.3014,0.0847161,1.03827,0.58938,4.65268
"eir_3","IBM",1,14.3836,0.0842858,1.01209,0.61139,4.61844
"eir_3","IBM",1,14.4658,0.086182,1.02612,0.626011,4.7122
"eir_3","IBM",1,14.5479,0.0830332,1.15779,0.639484,4.64757
"eir_3","IBM",1,14.6301,0.0833625,1.04061,0.62973,4.76027
"eir_3","IBM",1,14.7123,0.0841482,1.04915,0.605246,4.7417
"eir_3","IBM",1,14.7945,0.0843147,1.02054,0.600385,4.61966
"eir_3","IBM",1,14.8767,0.0785973,0.908933,0.573484,4.62211
"eir_3","IBM",1,14.9589,0.0851293,1.03007,0.615059,4.84221
"eir_3","IBM",1,15.0411,0.0857616,0.890202,0.574707,4.60866
"eir_3","IBM",1,15.1233,0.0804467,0.873483,0.568618,4.57951
"eir_3","IBM",1,15.2055,0.0837068,0.83793,0.579598,4.43869
"eir_3","IBM",1,15.2877,0.0788119,0.98775,0.605276,4.63312
"eir_3","IBM",1,15.3699,0.0823789,0.974225,0.601608,4.49616
"eir_3","IBM",1,15.4521,0.0793525,1.01844,0.552697,4.55119
"eir_3","IBM",1,15.5342,0.0873972,1.10542,0.617504,4.45214
"eir_3","IBM",1,15.6164,0.0895645,1.07917,0.634623,4.59399
"eir_3","IBM",1,15.6986,0.0833006,0.906394,0.586956,4.53179
"eir_3","IBM",1,15.7808,0.0853258,1.04291,0.594329,4.41711
"eir_3","IBM",1,15.863,0.0913805,1.22034,0.683603,4.63358
"eir_3","IBM",1,15.9452,0.0953327,1.17732,0.660368,4.55654
"eir_3","IBM",1,16.0274,0.0885616,1.08048,0.6383,4.61239
"eir_3","IBM",1,16.1096,0.0827825,1.05298,0.634623,4.59765
"eir_3","IBM",1,16.1918,0.0914512,1.14711,0.644405,4.62333
"eir_3","IBM",1,16.274,0.0949721,1.31433,0.678589,4.69388
"eir_3","IBM",1,16.3562,0.0935708,1.15905,0.671239,4.83317
"eir_3","IBM",1,16.4384,0.0931759,1.16028,0.655345,4.62654
"eir_3","IBM",1,16.5205,0.0883371,1.25718,0.651735,4.68687
"eir_3","IBM",1,16.6027,0.0869877,1.03665,0.613898,4.63114
"eir_3","IBM",1,16.6849,0.0911907,1.19866,0.661637,4.73542
"eir_3","IBM",1,16.7671,0.0881752,0.922012,0.606621,4.64261
"eir_3","IBM",1,16.8493,0.0894928,1.22173,0.628636,4.59369
"eir_3","IBM",1,16.9315,0.0920545,1.14094,0.631082,4.6793
"eir_3","IBM",1,17.0137,0.0861073,0.94514,0.646981,4.64628
"eir_3","IBM",1,17.0959,0.0885115,0.966709,0.623743,4.65973
"eir_3","IBM",1,17.1781,0.0872849,1.02812,0.623743,4.65973
"eir_3","IBM",1,17.2603,0.087603,1.07496,0.679978,4.64611
"eir_3","IBM",1,17.3425,0.0863811,0.980743,0.631018,4.60056
"eir_3","IBM",1,17.4247,0.0822131,1.09543,0.626127,4.65192
"eir_3","IBM",1,17.5068,0.0840548,1.08971,0.612675,4.86593
"eir_3","IBM",1,17.589,0.0868164,1.1117,0.670151,4.80601
"eir_3","IBM",1,17.6712,0.0881852,1.05307,0.607783,4.64581
"eir_3","IBM",1,17.7534,0.0870102,0.93017,0.589473,4.65464
"eir_3","IBM",1,17.8356,0.0767803,0.934751,0.587053,4.6316
"eir_3","IBM",1,17.9178,0.0798363,1.00616,0.598072,4.81882
"eir_3","IBM",1,18,0.0838728,1.10456,0.631115,4.71869
"eir_3","IBM",1,18.0822,0.0847154,0.986409,0.643312,4.77225
"eir_3","IBM",1,18.1644,0.0812437,0.954014,0.550362,4.56556
"eir_3","IBM",1,18.2466,0.0744775,0.940395,0.590744,4.69659
"eir_3","IBM",1,18.3288,0.0790185,0.929498,0.583442,4.51342
"eir_3","IBM",1,18.411,0.083825,1.01657,0.57733,4.52813
"eir_3","IBM",1,18.4932,0.0796562,1.04295,0.620199,4.7414
"eir_3","IBM",1,18.5753,0.0847041,1.1282,0.639726,4.60407
"eir_3","IBM",1,18.6575,0.0840129,1.01422,0.599343,4.65898
"eir_3","IBM",1,18.7397,0.0822847,1.049,0.616467,4.70301
"eir_3","IBM",1,18.8219,0.0788765,1.13399,0.616467,4.64307
"eir_3","IBM",1,18.9041,0.0812685,0.987138,0.589633,4.43815
"eir_3","IBM",1,18.9863,0.0869565,1.05852,0.620297,4.56108
"eir_3","IBM",1,19.0685,0.0848456,1.20175,0.609312,4.57106
"eir_3","IBM",1,19.1507,0.0924896,1.19764,0.625159,4.56697
"eir_3","IBM",1,19.2329,0.0876303,1.19975,0.658187,4.68683
"eir_3","IBM",1,19.3151,0.080855,1.10848,0.595794,4.5706
"eir_3","IBM",1,19.3973,0.0843558,1.16905,0.639859,4.67354
"eir_3","IBM",1,19.4795,0.0838834,1.06663,0.6362,4.4534
"eir_3","IBM",1,19.5616,0.0878599,1.09839,0.623869,4.58727
"eir_3","IBM",1,19.6438,0.0844118,1.04492,0.610413,4.51632
"eir_3","IBM",1,19.726,0.0788941,1.07448,0.62385,4.77918
"eir_3","IBM",1,19.8082,0.0847677,1.13539,0.647107,4.71568
"eir_3","IBM",1,19.8904,0.0861991,0.987852,0.643377,4.5966
"eir_3","IBM",1,19.9726,0.0830911,0.995099,0.618914,4.64674
"eir_3","IBM",1,20.0548,0.0826965,1.01212,0.627484,4.66393
"eir_3","IBM",1,20.137,0.0803985,1.01874,0.601902,4.62315
"eir_3","IBM",1,20.2192,0.0845905,1.09601,0.614206,4.57718
"eir_3","IBM",1,20.3014,0.0838917,0.950808,0.649749,4.63023
"eir_3","IBM",1,20.3836,0.089319,1.13227,0.644922,4.5891
"eir_3","IBM",1,20.4658,0.0864754,1.06281,0.587379,4.5889
"eir_3","IBM",1,20.5479,0.0838591,0.954714,0.604436,4.69845
"eir_3","IBM",1,20.6301,0.0760873,0.887771,0.594678,4.56531
"eir_3","IBM",1,20.7123,0.0792237,0.991443,0.622833,4.66452
"eir_3","IBM",1,20.7945,0.0801275,0.898662,0.539626,4.66085
"eir_3","IBM",1,20.8767,0.0789969,0.95107,0.572632,4.76092
"eir_3","IBM",1,20.9589,0.0825665,0.91355,0.576277,4.64815
"eir_3","IBM",1,21.0411,0.0874012,1.03321,0.608089,4.57963
"eir_3","IBM",1,21.1233,0.0782298,1.11768,0.623994,4.6457
"eir_3","IBM",1,21.2055,0.0853295,1.06988,0.621547,4.54782
"eir_3","IBM",1,21.2877,0.0799197,0.992499,0.592151,4.47784
"eir_3","IBM",1,21.3699,0.0770433,0.913428,0.589641,4.52751
"eir_3","IBM",1,21.4521,0.0749017,1.07147,0.609216,4.45168
"eir_3","IBM",1,21.5342,0.0809495,1.04999,0.625155,4.50944
"eir_3","IBM",1,21.6164,0.0800069,0.969829,0.622708,4.40667
"eir_3","IBM",1,21.6986,0.0742613,0.911626,0.571368,4.49876
"eir_3","IBM",1,21.7808,0.0830577,1.10054,0.658253,4.47808
"eir_3","IBM",1,21.863,0.0881359,0.999797,0.619098,4.58573
"eir_3","IBM",1,21.9452,0.084136,1.21873,0.649677,4.75451
"eir_3","IBM",1,22.0274,0.0893205,1.201,0.696299,4.63302
"eir_3","IBM",1,22.1096,0.0927085,1.07845,0.698688,4.68524
"eir_3","IBM",1,22.1918,0.0876971,1.11011,0.671734,4.64463
"eir_3","IBM",1,22.274,0.0882384,1.13869,0.653464,4.61953
"eir_3","IBM",1,22.3562,0.0906309,1.18162,0.713493,4.73378
"eir_3","IBM",1,22.4384,0.0892177,1.11866,0.668243,4.64833
"eir_3","IBM",1,22.5205,0.0888186,1.15695,0.674362,4.59815
"eir_3","IBM",1,22.6027,0.0985791,1.10966,0.682929,4.73033
"eir_3","IBM",1,22.6849,0.0905307,1.19984,0.669467,4.70952
"eir_3","IBM",1,22.7671,0.089932,1.21893,0.704959,4.62752
"eir_3","IBM",1,22.8493,0.0948802,1.20395,0.674362,4.66179
"eir_3","IBM",1,22.9315,0.0901241,1.1664,0.675523,4.68338
"eir_3","IBM",1,23.0137,0.0922263,1.18017,0.7098,4.78993
"eir_3","IBM",1,23.0959,0.0920587,1.27318,0.69877,4.72373
"eir_3","IBM",1,23.1781,0.095577,1.24989,0.68647,4.63275
"eir_3","IBM",1,23.2603,0.0951376,1.25702,0.708488,4.68532
"eir_3","IBM",1,23.3425,0.0947505,1.23002,0.735401,4.69629
"eir_3","IBM",1,23.4247,0.100265,1.23876,0.704758,4.76568
"eir_3","IBM",1,23.5068,0.0952518,1.32965,0.714631,4.74055
"eir_3","IBM",1,23.589,0.0941263,1.2807,0.703594,4.6168
"eir_3","IBM",1,23.6712,0.0972203,1.20521,0.662008,4.70747
"eir_3","IBM",1,23.7534,0.0954524,1.24793,0.695117,4.69938
"eir_3","IBM",1,23.8356,0.0923249,1.16902,0.693949,4.67283
"eir_3","IBM",1,23.9178,0.0910134,1.20324,0.733109,4.74624
"eir_3","IBM",1,24,0.095873,1.21674,0.706247,4.64385
"eir_3","IBM",1,24.0822,0.0996062,1.16799,0.667086,4.6035
"eir_3","IBM",1,24.1644,0.0998346,1.07447,0.696462,4.65369
"eir_3","IBM",1,24.2466,0.0957317,1.07422,0.681774,4.67327
"eir_3","IBM",1,24.3288,0.0947096,1.17558,0.692792,4.7247
"eir_3","IBM",1,24.411,0.0912724,1.13744,0.689187,4.68721
"eir_3","IBM",1,24.4932,0.0924055,1.17894,0.719791,4.697
"eir_3","IBM",1,24.5753,0.0918502,1.18103,0.674498,4.73373
"eir_3","IBM",1,24.6575,0.0929143,1.09647,0.668377,4.76678
"eir_3","IBM",1,24.7397,0.0972799,1.27688,0.725911,4.86838
"eir_3","IBM",1,24.8219,0.0925633,1.09139,0.689187,4.7631
"eir_3","IBM",1,24.9041,0.0865069,1.05158,0.69898,4.79493
"eir_3","IBM",1,24.9863,0.0877098,1.29909,0.714894,4.88429
"eir_3","IBM",1,25.0685,0.0912873,1.15383,0.673274,4.74842
"eir_3","IBM",1,25.1507,0.0932057,1.18642,0.68068,4.73905
"eir_3","IBM",1,25.2329,0.0908382,1.29204,0.706427,4.92785
"eir_3","IBM",1,25.3151,0.093892,0.988852,0.65259,4.91096
"eir_3","IBM",1,25.3973,0.0973707,1.06988,0.664772,4.87866
"eir_3","IBM",1,25.4795,0.0879498,1.02285,0.651305,4.74522
"eir_3","IBM",1,25.5616,0.0919257,1.07976,0.641569,4.79095
"eir_3","IBM",1,25.6438,0.0941542,1.15828,0.692999,4.8412
"eir_3","IBM",1,25.726,0.0904144,1.09444,0.685653,4.77631
"eir_3","IBM",1,25.8082,0.0915624,0.97801,0.613415,4.61346
"eir_3","IBM",1,25.8904,0.0909382,1.11031,0.653819,4.74815
"eir_3","IBM",1,25.9726,0.0945292,1.00132,0.653819,4.83263
"eir_3","IBM",1,26.0548,0.0925563,1.10069,0.647745,4.70074
"eir_3","IBM",1,26.137,0.0917512,1.09972,0.684474,4.81704
"eir_3","IBM",1,26.2192,0.088818,1.03846,0.637902,4.75182
"eir_3","IBM",1,26.3014,0.0886621,1.18397,0.717487,4.8963
"eir_3","IBM",1,26.3836,0.0931619,1.11162,0.654984,4.92524
"eir_3","IBM",1,26.4658,0.0938595,1.19665,0.691705,4.9913
"eir_3","IBM",1,26.5479,0.0931587,1.21272,0.688014,4.8565
"eir_3","IBM",1,26.6301,0.096746,1.1351,0.702709,4.96304
"eir_3","IBM",1,26.7123,0.0976073,1.20867,0.689169,4.98576
"eir_3","IBM",1,26.7945,0.0987843,1.25296,0.721015,5.04955
"eir_3","IBM",1,26.8767,0.0923349,1.22634,0.703884,4.85986
"eir_3","IBM",1,26.9589,0.0919852,1.043,0.675851,4.77381
"eir_3","IBM",1,27.0411,0.0893715,1.0845,0.67221,4.92097
"eir_3","IBM",1,27.1233,0.0884396,0.988989,0.656334,4.94087
"eir_3","IBM",1,27.2055,0.0906323,1.13313,0.696742,4.89679
