"scenario","model","rep","doy","pvpr_2_10","clin_0_5"
"eir_30","IBM",6,305,0.274714,3.28023
"eir_30","IBM",6,312,0.266634,3.70344
"eir_30","IBM",6,319,0.258918,2.97939
"eir_30","IBM",6,326,0.259125,3.86952
"eir_30","IBM",6,333,0.265168,3.54201
"eir_30","IBM",6,340,0.267387,3.34317
"eir_30","IBM",6,347,0.264953,3.04538
"eir_30","IBM",6,354,0.266571,3.51152
"eir_30","IBM",6,361,0.26666,2.94874
"eir_30","IBM",6,365,0.264848,5.04048
"seasonal","IBM",6,4,0.127013,1.63989
"seasonal","IBM",6,11,0.122182,1.51648
"seasonal","IBM",6,18,0.11894,1.8881
"seasonal","IBM",6,25,0.114453,1.02053
"seasonal","IBM",6,32,0.107935,1.07419
"seasonal","IBM",6,39,0.0934107,0.79776
"seasonal","IBM",6,46,0.0831142,0.945725
"seasonal","IBM",6,53,0.0714747,0
"seasonal","IBM",6,60,0.050129,0
"seasonal","IBM",6,67,0.0395051,0.621679
"seasonal","IBM",6,74,0.0425617,0.447
"seasonal","IBM",6,81,0.0358548,0.149
"seasonal","IBM",6,88,0.0309958,0.372601
"seasonal","IBM",6,95,0.0377942,0.397009
"seasonal","IBM",6,102,0.0325005,0.148899
"seasonal","IBM",6,109,0.0273843,0.0994821
"seasonal","IBM",6,116,0.0312345,0.597137
"seasonal","IBM",6,123,0.0339445,0.174462
"seasonal","IBM",6,130,0.0381944,0.823477
"seasonal","IBM",6,137,0.0550763,1.0467
"seasonal","IBM",6,144,0.0664549,1.17155
"seasonal","IBM",6,151,0.0783447,0.921026
"seasonal","IBM",6,158,0.0886896,0.870232
"seasonal","IBM",6,165,0.0903599,1.31922
"seasonal","IBM",6,172,0.0877263,1.34319
"seasonal","IBM",6,179,0.0834124,1.17051
"seasonal","IBM",6,186,0.0832752,1.22232
"seasonal","IBM",6,193,0.0857968,1.29583
"seasonal","IBM",6,200,0.0892136,1.21808
"seasonal","IBM",6,207,0.092672,1.36695
"seasonal","IBM",6,214,0.0963531,1.26952
"seasonal","IBM",6,221,0.0981858,1.29503
"seasonal","IBM",6,228,0.104403,1.37059
"seasonal","IBM",6,235,0.103611,1.22399
"seasonal","IBM",6,242,0.103652,1.34631
"seasonal","IBM",6,249,0.104601,1.24573
"seasonal","IBM",6,256,0.0995572,1.42266
"seasonal","IBM",6,263,0.108109,1.69663
"seasonal","IBM",6,270,0.115848,1.42033
"seasonal","IBM",6,277,0.112095,1.54799
"seasonal","IBM",6,284,0.121197,1.69593
"seasonal","IBM",6,291,0.129021,1.84331
"seasonal","IBM",6,298,0.13582,2.06764
"seasonal","IBM",6,305,0.141547,1.81902
"seasonal","IBM",6,312,0.140365,1.81555
"seasonal","IBM",6,319,0.136575,1.86389
"seasonal","IBM",6,326,0.13361,1.66383
"seasonal","IBM",6,333,0.136853,1.73869
"seasonal","IBM",6,340,0.137809,2.00999
"seasonal","IBM",6,347,0.134966,1.26323
"seasonal","IBM",6,354,0.133173,1.73644
"seasonal","IBM",6,361,0.126389,1.56386
"seasonal","IBM",6,365,0.126533,1.91099
"eir_0.3","IBM",7,4,0.0168166,0.168502
"eir_0.3","IBM",7,11,0.0168364,0.168347
"eir_0.3","IBM",7,18,0.0172284,0.120216
"eir_0.3","IBM",7,25,0.016821,0.144145
"eir_0.3","IBM",7,32,0.0159841,0.143842
"eir_0.3","IBM",7,39,0.0160121,0.143937
"eir_0.3","IBM",7,46,0.015873,0.168192
"eir_0.3","IBM",7,53,0.0150718,0.264999
"eir_0.3","IBM",7,60,0.0163414,0.264877
"eir_0.3","IBM",7,67,0.0152111,0.144278
"eir_0.3","IBM",7,74,0.0179967,0.144335
"eir_0.3","IBM",7,81,0.0160273,0.144669
"eir_0.3","IBM",7,88,0.0153547,0.072368
"eir_0.3","IBM",7,95,0.0130245,0.264999
"eir_0.3","IBM",7,102,0.012931,0.0481435
"eir_0.3","IBM",7,109,0.013234,0.144488
"eir_0.3","IBM",7,116,0.0127528,0.0721011
"eir_0.3","IBM",7,123,0.0135212,0.144164
"eir_0.3","IBM",7,130,0.011843,0.216232
"eir_0.3","IBM",7,137,0.0122629,0.168358
"eir_0.3","IBM",7,144,0.0127034,0.0961919
"eir_0.3","IBM",7,151,0.014936,0.144593
"eir_0.3","IBM",7,158,0.0160639,0.096497
"eir_0.3","IBM",7,165,0.0149629,0.0964333
"eir_0.3","IBM",7,172,0.0135861,0.120741
"eir_0.3","IBM",7,179,0.0138016,0.0963824
"eir_0.3","IBM",7,186,0.0165604,0.24102
"eir_0.3","IBM",7,193,0.016925,0.144259
"eir_0.3","IBM",7,200,0.0151422,0.120153
"eir_0.3","IBM",7,207,0.0143284,0.120176
"eir_0.3","IBM",7,214,0.0131767,0.144136
"eir_0.3","IBM",7,221,0.0155722,0.0479223
"eir_0.3","IBM",7,228,0.0160469,0.0478877
"eir_0.3","IBM",7,235,0.0160837,0.192055
"eir_0.3","IBM",7,242,0.0182251,0.144117
"eir_0.3","IBM",7,249,0.016681,0.0720205
"eir_0.3","IBM",7,256,0.0155297,0.144174
"eir_0.3","IBM",7,263,0.0154161,0.0962045
"eir_0.3","IBM",7,270,0.0150562,0.120105
"eir_0.3","IBM",7,277,0.0154946,0.192105
"eir_0.3","IBM",7,284,0.0172644,0.240068
"eir_0.3","IBM",7,291,0.015422,0.2401
"eir_0.3","IBM",7,298,0.015754,0.168203
"eir_0.3","IBM",7,305,0.0148545,0.168203
"eir_0.3","IBM",7,312,0.0165995,0.096268
"eir_0.3","IBM",7,319,0.0163755,0.0962743
"eir_0.3","IBM",7,326,0.0182579,0.192257
"eir_0.3","IBM",7,333,0.0181732,0.216076
"eir_0.3","IBM",7,340,0.0167468,0.192574
"eir_0.3","IBM",7,347,0.0152545,0.168413
"eir_0.3","IBM",7,354,0.0167452,0.336738
"eir_0.3","IBM",7,361,0.0154168,0.192943
"eir_0.3","IBM",7,365,0.0146667,0
"eir_30","IBM",7,4,0.250356,3.62049
"eir_30","IBM",7,11,0.25,3.35045
"eir_30","IBM",7,18,0.258678,4.07766
"eir_30","IBM",7,25,0.257092,3.41961
"eir_30","IBM",7,32,0.256006,3.19519
"eir_30","IBM",7,39,0.270826,3.81038
"eir_30","IBM",7,46,0.273234,2.98915
"eir_30","IBM",7,53,0.266118,3.46551
"eir_30","IBM",7,60,0.265668,3.36578
"eir_30","IBM",7,67,0.263249,3.26605
"eir_30","IBM",7,74,0.258107,3.2703
"eir_30","IBM",7,81,0.260799,3.77655
"eir_30","IBM",7,88,0.260615,3.649
"eir_30","IBM",7,95,0.264203,3.26605
"eir_30","IBM",7,102,0.267119,3.33561
"eir_30","IBM",7,109,0.254183,3.26115
"eir_30","IBM",7,116,0.260477,3.29031
"eir_30","IBM",7,123,0.271743,3.59237
"eir_30","IBM",7,130,0.275524,3.87049
"eir_30","IBM",7,137,0.269573,3.58943
"eir_30","IBM",7,144,0.271549,3.68964
"eir_30","IBM",7,151,0.264848,3.36578
"eir_30","IBM",7,158,0.260971,3.66972
"eir_30","IBM",7,165,0.257901,3.00144
"eir_30","IBM",7,172,0.256007,3.52572
"eir_30","IBM",7,179,0.261096,3.65651
"eir_30","IBM",7,186,0.261765,3.4084
"eir_30","IBM",7,193,0.256161,3.15996
"eir_30","IBM",7,200,0.256916,2.91217
"eir_30","IBM",7,207,0.257705,2.93869
"eir_30","IBM",7,214,0.247311,3.61039
"eir_30","IBM",7,221,0.254977,3.62748
"eir_30","IBM",7,228,0.265906,4.10647
"eir_30","IBM",7,235,0.272444,2.75245
"eir_30","IBM",7,242,0.269105,3.375
"eir_30","IBM",7,249,0.259106,3.24201
"eir_30","IBM",7,256,0.254588,3.66696
"eir_30","IBM",7,263,0.254183,2.94939
"eir_30","IBM",7,270,0.250244,3.14935
"eir_30","IBM",7,277,0.259432,3.29391
"eir_30","IBM",7,284,0.252311,2.94375
"eir_30","IBM",7,291,0.248528,3.54103
"eir_30","IBM",7,298,0.253128,3.24489
"eir_30","IBM",7,305,0.260295,3.69166
"eir_30","IBM",7,312,0.250487,3.54417
"eir_30","IBM",7,319,0.245208,2.89227
"eir_30","IBM",7,326,0.251156,3.57843
"eir_30","IBM",7,333,0.25073,3.54682
"eir_30","IBM",7,340,0.260982,3.19545
"eir_30","IBM",7,347,0.26063,3.66312
"eir_30","IBM",7,354,0.252036,3.21107
"eir_30","IBM",7,361,0.261406,3.2854
"eir_30","IBM",7,365,0.264525,3.28829
"seasonal","IBM",7,4,0.133764,1.50059
"seasonal","IBM",7,11,0.132509,1.72841
"seasonal","IBM",7,18,0.132062,1.49715
"seasonal","IBM",7,25,0.121989,1.41836
"seasonal","IBM",7,32,0.117935,1.13802
"seasonal","IBM",7,39,0.104839,0.630571
"seasonal","IBM",7,46,0.0926598,0.403176
"seasonal","IBM",7,53,0.08356,0.956552
"seasonal","IBM",7,60,0.0704176,0.401955
"seasonal","IBM",7,67,0.0543171,0
"seasonal","IBM",7,74,0.0402162,0.275585
"seasonal","IBM",7,81,0.0346113,0.175626
"seasonal","IBM",7,88,0.0333098,0.777449
"seasonal","IBM",7,95,0.0391039,0
"seasonal","IBM",7,102,0.02841,0.175916
"seasonal","IBM",7,109,0.0251702,0
"seasonal","IBM",7,116,0.0209089,0.201074
"seasonal","IBM",7,123,0.0168508,0.175746
"seasonal","IBM",7,130,0.0207944,0.953003
"seasonal","IBM",7,137,0.0503535,0.854271
"seasonal","IBM",7,144,0.0608159,1.20512
"seasonal","IBM",7,151,0.0685651,0.877886
"seasonal","IBM",7,158,0.0770627,1.25163
"seasonal","IBM",7,165,0.0817949,0.799836
"seasonal","IBM",7,172,0.0817898,0.999521
"seasonal","IBM",7,179,0.0863077,1.32237
"seasonal","IBM",7,186,0.0882472,0.97227
"seasonal","IBM",7,193,0.0897268,0.995703
"seasonal","IBM",7,200,0.0906847,1.34677
"seasonal","IBM",7,207,0.0911154,1.2194
"seasonal","IBM",7,214,0.0930572,1.29177
"seasonal","IBM",7,221,0.101816,1.48737
"seasonal","IBM",7,228,0.105266,0.843071
"seasonal","IBM",7,235,0.106186,1.43681
"seasonal","IBM",7,242,0.10808,1.43623
"seasonal","IBM",7,249,0.110077,1.1636
"seasonal","IBM",7,256,0.114595,1.83517
"seasonal","IBM",7,263,0.118064,1.61504
"seasonal","IBM",7,270,0.120251,1.59247
"seasonal","IBM",7,277,0.126406,1.69154
"seasonal","IBM",7,284,0.128796,1.7407
"seasonal","IBM",7,291,0.126164,1.56823
"seasonal","IBM",7,298,0.132277,1.89287
"seasonal","IBM",7,305,0.141759,1.7457
"seasonal","IBM",7,312,0.143178,2.17158
"seasonal","IBM",7,319,0.14369,1.87167
"seasonal","IBM",7,326,0.148353,1.67088
"seasonal","IBM",7,333,0.147689,1.92118
"seasonal","IBM",7,340,0.144185,2.04552
"seasonal","IBM",7,347,0.142942,1.5722
"seasonal","IBM",7,354,0.140995,1.52281
"seasonal","IBM",7,361,0.135076,1.37425
"seasonal","IBM",7,365,0.135239,1.57478
"eir_0.3","IBM",8,4,0.01631,0.123779
"eir_0.3","IBM",8,11,0.0167316,0.0990435
"eir_0.3","IBM",8,18,0.0158992,0.149
"eir_0.3","IBM",8,25,0.0162565,0.0996179
"eir_0.3","IBM",8,32,0.0153377,0.22414
"eir_0.3","IBM",8,39,0.0178348,0.0994821
"eir_0.3","IBM",8,46,0.0161685,0.0750103
"eir_0.3","IBM",8,53,0.0150383,0.125223
"eir_0.3","IBM",8,60,0.0138646,0.100123
"eir_0.3","IBM",8,67,0.012231,0.175408
"eir_0.3","IBM",8,74,0.0142201,0.100364
"eir_0.3","IBM",8,81,0.0166509,0.175879
"eir_0.3","IBM",8,88,0.0169864,0.326498
"eir_0.3","IBM",8,95,0.0174983,0.100337
"eir_0.3","IBM",8,102,0.0183619,0.100158
"eir_0.3","IBM",8,109,0.0174729,0.200605
"eir_0.3","IBM",8,116,0.0146149,0.100007
"eir_0.3","IBM",8,123,0.0151145,0.224985
"eir_0.3","IBM",8,130,0.0130813,0.0500926
"eir_0.3","IBM",8,137,0.014158,0.0752681
"eir_0.3","IBM",8,144,0.0127823,0.150412
"eir_0.3","IBM",8,151,0.0130426,0.150206
"eir_0.3","IBM",8,158,0.0140368,0.301031
"eir_0.3","IBM",8,165,0.0144523,0.175626
"eir_0.3","IBM",8,172,0.0141427,0.200536
"eir_0.3","IBM",8,179,0.0140131,0.150692
"eir_0.3","IBM",8,186,0.0140041,0.125732
"eir_0.3","IBM",8,193,0.0140433,0.100385
"eir_0.3","IBM",8,200,0.0137054,0.0500514
"eir_0.3","IBM",8,207,0.0142412,0.125043
"eir_0.3","IBM",8,214,0.0143753,0.0999042
"eir_0.3","IBM",8,221,0.0162517,0.199467
"eir_0.3","IBM",8,228,0.0152898,0.199454
"eir_0.3","IBM",8,235,0.0142913,0.174486
"eir_0.3","IBM",8,242,0.0146768,0.0995771
"eir_0.3","IBM",8,249,0.0155686,0.0496768
"eir_0.3","IBM",8,256,0.0146725,0.149111
"eir_0.3","IBM",8,263,0.0143732,0.273315
"eir_0.3","IBM",8,270,0.015615,0.0744999
"eir_0.3","IBM",8,277,0.0150975,0.198829
"eir_0.3","IBM",8,284,0.0158801,0.149345
"eir_0.3","IBM",8,291,0.0149993,0.0993873
"eir_0.3","IBM",8,298,0.0156412,0.199019
"eir_0.3","IBM",8,305,0.0170404,0.149233
"eir_0.3","IBM",8,312,0.0163124,0.24896
"eir_0.3","IBM",8,319,0.0160804,0.199181
"eir_0.3","IBM",8,326,0.0163472,0.124658
"eir_0.3","IBM",8,333,0.016736,0.12506
"eir_0.3","IBM",8,340,0.0164609,0.125111
"eir_0.3","IBM",8,347,0.0163951,0.274718
"eir_0.3","IBM",8,354,0.0159333,0.149417
"eir_0.3","IBM",8,361,0.0165762,0.124539
"eir_0.3","IBM",8,365,0.0155333,0
"eir_30","IBM",8,4,0.273708,3.65147
"eir_30","IBM",8,11,0.273448,3.62453
"eir_30","IBM",8,18,0.276359,3.60125
"eir_30","IBM",8,25,0.275527,3.75454
"eir_30","IBM",8,32,0.26821,3.53511
"eir_30","IBM",8,39,0.259349,2.99
"eir_30","IBM",8,46,0.265592,3.73025
"eir_30","IBM",8,53,0.268567,3.4596
"eir_30","IBM",8,60,0.269722,3.0433
"eir_30","IBM",8,67,0.270124,3.47969
"eir_30","IBM",8,74,0.272432,3.50067
"eir_30","IBM",8,81,0.268731,3.4839
"eir_30","IBM",8,88,0.277394,3.44409
"eir_30","IBM",8,95,0.270638,3.5671
"eir_30","IBM",8,102,0.27663,3.44224
"eir_30","IBM",8,109,0.272222,3.1266
"eir_30","IBM",8,116,0.275935,3.24838
"eir_30","IBM",8,123,0.265949,3.92155
"eir_30","IBM",8,130,0.270599,2.7079
"eir_30","IBM",8,137,0.266538,3.22117
"eir_30","IBM",8,144,0.267559,3.79208
"eir_30","IBM",8,151,0.265976,3.42526
"eir_30","IBM",8,158,0.274609,3.55015
"eir_30","IBM",8,165,0.268777,2.93123
"eir_30","IBM",8,172,0.259628,3.4541
"eir_30","IBM",8,179,0.262414,3.55471
"eir_30","IBM",8,186,0.260487,3.62118
"eir_30","IBM",8,193,0.267383,3.25035
"eir_30","IBM",8,200,0.269446,3.54632
"eir_30","IBM",8,207,0.260238,3.00736
"eir_30","IBM",8,214,0.261954,3.24926
"eir_30","IBM",8,221,0.262045,3.34006
"eir_30","IBM",8,228,0.258482,3.30838
"eir_30","IBM",8,235,0.248564,3.09239
"eir_30","IBM",8,242,0.250674,2.89878
"eir_30","IBM",8,249,0.259174,2.66207
"eir_30","IBM",8,256,0.262335,3.00635
"eir_30","IBM",8,263,0.256053,3.19916
"eir_30","IBM",8,270,0.255113,3.34953
"eir_30","IBM",8,277,0.263292,3.62191
"eir_30","IBM",8,284,0.267439,3.46589
"eir_30","IBM",8,291,0.269635,2.78062
"eir_30","IBM",8,298,0.262706,3.27277
"eir_30","IBM",8,305,0.26148,3.11924
"eir_30","IBM",8,312,0.260814,3.1362
"eir_30","IBM",8,319,0.25357,2.64209
"eir_30","IBM",8,326,0.250258,3.70023
"eir_30","IBM",8,333,0.257787,2.86707
"eir_30","IBM",8,340,0.260895,3.48648
"eir_30","IBM",8,347,0.270611,3.60197
"eir_30","IBM",8,354,0.275734,3.08969
"eir_30","IBM",8,361,0.261928,3.18692
"eir_30","IBM",8,365,0.265892,2.22979
"seasonal","IBM",8,4,0.127139,1.46556
"seasonal","IBM",8,11,0.122094,1.74141
"seasonal","IBM",8,18,0.125346,1.19362
"seasonal","IBM",8,25,0.119593,1.49325
"seasonal","IBM",8,32,0.110825,0.72159
"seasonal","IBM",8,39,0.0912722,0.448281
"seasonal","IBM",8,46,0.0808734,0.871954
"seasonal","IBM",8,53,0.0740272,0.499077
"seasonal","IBM",8,60,0.0617528,0.149713
"seasonal","IBM",8,67,0.0494849,0.224263
"seasonal","IBM",8,74,0.0438334,0.399316
"seasonal","IBM",8,81,0.0387774,0.398744
"seasonal","IBM",8,88,0.028793,0
"seasonal","IBM",8,95,0.0171061,0
"seasonal","IBM",8,102,0.0115157,0
"seasonal","IBM",8,109,0.00888799,0
"seasonal","IBM",8,116,0.0144767,0.272388
"seasonal","IBM",8,123,0.0119594,0
"seasonal","IBM",8,130,0.00853277,0.0994618
"seasonal","IBM",8,137,0.0226826,0.969356
"seasonal","IBM",8,144,0.0508202,0.869343
"seasonal","IBM",8,151,0.0646864,1.01817
"seasonal","IBM",8,158,0.0707289,0.695901
"seasonal","IBM",8,165,0.0750452,0.846637
"seasonal","IBM",8,172,0.0824872,0.846521
"seasonal","IBM",8,179,0.0897939,1.12062
"seasonal","IBM",8,186,0.0943169,0.995432
"seasonal","IBM",8,193,0.0957591,1.19493
"seasonal","IBM",8,200,0.0947342,0.972137
"seasonal","IBM",8,207,0.0944247,1.27195
"seasonal","IBM",8,214,0.101222,1.19607
"seasonal","IBM",8,221,0.103165,1.44812
"seasonal","IBM",8,228,0.102594,1.20058
"seasonal","IBM",8,235,0.104764,1.14945
"seasonal","IBM",8,242,0.109057,1.34512
"seasonal","IBM",8,249,0.107763,1.46457
"seasonal","IBM",8,256,0.109911,1.48767
"seasonal","IBM",8,263,0.1136,1.31554
"seasonal","IBM",8,270,0.112517,1.31688
"seasonal","IBM",8,277,0.114761,1.86478
"seasonal","IBM",8,284,0.124034,1.46596
"seasonal","IBM",8,291,0.127728,1.6157
"seasonal","IBM",8,298,0.130472,1.93384
"seasonal","IBM",8,305,0.137147,2.03356
"seasonal","IBM",8,312,0.138606,1.90905
"seasonal","IBM",8,319,0.141753,1.93397
"seasonal","IBM",8,326,0.139145,2.11212
"seasonal","IBM",8,333,0.138526,1.83704
"seasonal","IBM",8,340,0.136083,1.88669
"seasonal","IBM",8,347,0.1415,1.78703
"seasonal","IBM",8,354,0.146641,1.63989
"seasonal","IBM",8,361,0.13661,1.59161
"seasonal","IBM",8,365,0.131107,2.2606
"eir_0.3","IBM",9,4,0.0183411,0.271706
"eir_0.3","IBM",9,11,0.019941,0.172904
"eir_0.3","IBM",9,18,0.0207475,0.271614
"eir_0.3","IBM",9,25,0.019812,0.173021
"eir_0.3","IBM",9,32,0.0176294,0.123586
"eir_0.3","IBM",9,39,0.0170949,0.148003
"eir_0.3","IBM",9,46,0.0147515,0.246405
"eir_0.3","IBM",9,53,0.0168285,0.172425
"eir_0.3","IBM",9,60,0.0171687,0.246538
"eir_0.3","IBM",9,67,0.0173466,0.222185
"eir_0.3","IBM",9,74,0.017237,0.123494
"eir_0.3","IBM",9,81,0.0164611,0.148314
"eir_0.3","IBM",9,88,0.0164311,0.17342
"eir_0.3","IBM",9,95,0.0162088,0.198612
"eir_0.3","IBM",9,102,0.0164527,0.17375
"eir_0.3","IBM",9,109,0.016042,0.19837
"eir_0.3","IBM",9,116,0.0169371,0.22309
"eir_0.3","IBM",9,123,0.0174519,0.32257
"eir_0.3","IBM",9,130,0.0167125,0.223257
"eir_0.3","IBM",9,137,0.0154027,0.0991983
"eir_0.3","IBM",9,144,0.0158204,0.148737
"eir_0.3","IBM",9,151,0.014458,0.223211
"eir_0.3","IBM",9,158,0.0151074,0.123804
"eir_0.3","IBM",9,165,0.013686,0.173162
"eir_0.3","IBM",9,172,0.0129341,0.198397
"eir_0.3","IBM",9,179,0.0142937,0.272962
"eir_0.3","IBM",9,186,0.0162952,0.297171
"eir_0.3","IBM",9,193,0.0170206,0.198289
"eir_0.3","IBM",9,200,0.0171249,0.0742877
"eir_0.3","IBM",9,207,0.0170576,0.222064
"eir_0.3","IBM",9,214,0.0179522,0.147644
"eir_0.3","IBM",9,221,0.0205573,0.172216
"eir_0.3","IBM",9,228,0.0186949,0.123436
"eir_0.3","IBM",9,235,0.016611,0.320847
"eir_0.3","IBM",9,242,0.0175661,0.197497
"eir_0.3","IBM",9,249,0.0173255,0.22223
"eir_0.3","IBM",9,256,0.0162209,0.0984225
"eir_0.3","IBM",9,263,0.0161053,0.221167
"eir_0.3","IBM",9,270,0.0168665,0.172089
"eir_0.3","IBM",9,277,0.0172703,0.172181
"eir_0.3","IBM",9,284,0.0168417,0.270644
"eir_0.3","IBM",9,291,0.0158738,0.122722
"eir_0.3","IBM",9,298,0.0155291,0.146871
"eir_0.3","IBM",9,305,0.0145841,0.171155
"eir_0.3","IBM",9,312,0.0149337,0.122319
"eir_0.3","IBM",9,319,0.0150315,0.146449
"eir_0.3","IBM",9,326,0.0164359,0.195083
"eir_0.3","IBM",9,333,0.0174006,0.268221
"eir_0.3","IBM",9,340,0.0183184,0.268706
"eir_0.3","IBM",9,347,0.0184809,0.341829
"eir_0.3","IBM",9,354,0.0203895,0.121878
"eir_0.3","IBM",9,361,0.0168608,0.170561
"eir_0.3","IBM",9,365,0.0159518,0.341441
"eir_30","IBM",9,4,0.275133,3.60967
"eir_30","IBM",9,11,0.27439,3.93948
"eir_30","IBM",9,18,0.270663,3.91508
"eir_30","IBM",9,25,0.272401,3.51417
"eir_30","IBM",9,32,0.273546,3.38216
"eir_30","IBM",9,39,0.273471,4.00525
"eir_30","IBM",9,46,0.271252,3.61066
"eir_30","IBM",9,53,0.266309,3.46196
"eir_30","IBM",9,60,0.26068,3.95388
"eir_30","IBM",9,67,0.269241,2.93672
"eir_30","IBM",9,74,0.257337,3.13968
"eir_30","IBM",9,81,0.257944,3.55746
"eir_30","IBM",9,88,0.258032,3.58185
"eir_30","IBM",9,95,0.261658,3.92446
"eir_30","IBM",9,102,0.259957,3.42933
"eir_30","IBM",9,109,0.258941,3.05284
"eir_30","IBM",9,116,0.260448,3.52633
"eir_30","IBM",9,123,0.263456,2.85583
"eir_30","IBM",9,130,0.256658,2.85739
"eir_30","IBM",9,137,0.258282,3.73033
"eir_30","IBM",9,144,0.263064,3.62492
"eir_30","IBM",9,151,0.265031,3.46488
"eir_30","IBM",9,158,0.262445,3.0637
"eir_30","IBM",9,165,0.261694,3.35973
"eir_30","IBM",9,172,0.258823,3.63
"eir_30","IBM",9,179,0.257927,3.69683
"eir_30","IBM",9,186,0.261529,3.37279
"eir_30","IBM",9,193,0.258093,3.66278
"eir_30","IBM",9,200,0.254114,3.03718
"eir_30","IBM",9,207,0.251504,3.64145
"eir_30","IBM",9,214,0.248379,3.17646
"eir_30","IBM",9,221,0.250771,3.61725
"eir_30","IBM",9,228,0.261458,3.30394
"eir_30","IBM",9,235,0.269464,3.77274
"eir_30","IBM",9,242,0.272108,3.18221
"eir_30","IBM",9,249,0.268426,3.427
"eir_30","IBM",9,256,0.269017,3.55464
"eir_30","IBM",9,263,0.266399,3.79316
"eir_30","IBM",9,270,0.26046,3.66933
"eir_30","IBM",9,277,0.267514,3.62234
"eir_30","IBM",9,284,0.271404,3.6412
"eir_30","IBM",9,291,0.27414,3.45764
"eir_30","IBM",9,298,0.279224,3.62978
"eir_30","IBM",9,305,0.280078,3.50868
"eir_30","IBM",9,312,0.268609,3.58561
"eir_30","IBM",9,319,0.25591,3.12049
"eir_30","IBM",9,326,0.255698,3.38843
"eir_30","IBM",9,333,0.255421,3.68145
"eir_30","IBM",9,340,0.263874,3.23806
"eir_30","IBM",9,347,0.269419,3.6206
"eir_30","IBM",9,354,0.272287,3.39557
"eir_30","IBM",9,361,0.272274,3.61819
"eir_30","IBM",9,365,0.270406,2.88873
"seasonal","IBM",9,4,0.119068,1.53593
"seasonal","IBM",9,11,0.114297,1.41687
"seasonal","IBM",9,18,0.112816,1.19932
"seasonal","IBM",9,25,0.112726,0.672324
"seasonal","IBM",9,32,0.096896,0.601834
"seasonal","IBM",9,39,0.0877167,1.08394
"seasonal","IBM",9,46,0.0758997,0.168769
"seasonal","IBM",9,53,0.0556494,0.16887
"seasonal","IBM",9,60,0.0487163,0.627687
"seasonal","IBM",9,67,0.0514144,0.169015
"seasonal","IBM",9,74,0.0445238,0.410492
"seasonal","IBM",9,81,0.0401409,0.193237
"seasonal","IBM",9,88,0.0307952,0
"seasonal","IBM",9,95,0.0215054,0
"seasonal","IBM",9,102,0.0170491,0.169026
"seasonal","IBM",9,109,0.0169003,0.241051
"seasonal","IBM",9,116,0.0167495,0
"seasonal","IBM",9,123,0.0116851,0
"seasonal","IBM",9,130,0.0208779,0.673432
"seasonal","IBM",9,137,0.0378091,0.841069
"seasonal","IBM",9,144,0.0550002,0.769129
"seasonal","IBM",9,151,0.06232,0.65028
"seasonal","IBM",9,158,0.0681705,0.939356
"seasonal","IBM",9,165,0.072573,0.796153
"seasonal","IBM",9,172,0.0772624,0.918543
"seasonal","IBM",9,179,0.0833664,1.13692
"seasonal","IBM",9,186,0.087423,0.969842
"seasonal","IBM",9,193,0.0889595,0.922821
"seasonal","IBM",9,200,0.089252,1.0889
"seasonal","IBM",9,207,0.0866435,0.871006
"seasonal","IBM",9,214,0.0848855,0.966567
"seasonal","IBM",9,221,0.0850311,0.964779
"seasonal","IBM",9,228,0.0936221,1.20422
"seasonal","IBM",9,235,0.094463,1.25
"seasonal","IBM",9,242,0.0973138,1.20042
"seasonal","IBM",9,249,0.103798,1.0818
"seasonal","IBM",9,256,0.104603,1.65669
"seasonal","IBM",9,263,0.106247,1.60804
"seasonal","IBM",9,270,0.108648,1.6764
"seasonal","IBM",9,277,0.108054,1.72986
"seasonal","IBM",9,284,0.116157,1.85194
"seasonal","IBM",9,291,0.129055,2.0669
"seasonal","IBM",9,298,0.142174,2.11552
"seasonal","IBM",9,305,0.14782,2.01857
"seasonal","IBM",9,312,0.147895,2.07263
"seasonal","IBM",9,319,0.146441,1.83453
"seasonal","IBM",9,326,0.149027,1.98094
"seasonal","IBM",9,333,0.147401,1.83502
"seasonal","IBM",9,340,0.145824,2.26903
"seasonal","IBM",9,347,0.137395,1.6649
"seasonal","IBM",9,354,0.134843,1.7859
"seasonal","IBM",9,361,0.135218,1.49967
"seasonal","IBM",9,365,0.12539,1.52791
"eir_0.3","IBM",10,4,0.0190045,0.124032
"eir_0.3","IBM",10,11,0.0195026,0.298182
"eir_0.3","IBM",10,18,0.0201801,0.198302
"eir_0.3","IBM",10,25,0.0191788,0.123796
"eir_0.3","IBM",10,32,0.0170175,0.148495
"eir_0.3","IBM",10,39,0.0160099,0.173444
"eir_0.3","IBM",10,46,0.0178281,0.198006
"eir_0.3","IBM",10,53,0.0176329,0.0744746
"eir_0.3","IBM",10,60,0.016647,0.0746218
"eir_0.3","IBM",10,67,0.0174894,0.248468
"eir_0.3","IBM",10,74,0.019395,0.0745964
"eir_0.3","IBM",10,81,0.0181235,0.199426
"eir_0.3","IBM",10,88,0.0176764,0.0994212
"eir_0.3","IBM",10,95,0.0172805,0.173774
"eir_0.3","IBM",10,102,0.0153694,0.0991309
"eir_0.3","IBM",10,109,0.0173087,0.198518
"eir_0.3","IBM",10,116,0.0163326,0.124107
