"iso3c","site","cor","ibm","fleet","n"
"ETH","ETH_Tigray_rural",0.9835369822,0.1244204709,0.1476585404,324
"ETH","ETH_Tigray_urban",0.9802505234,0.1210543154,0.1420153219,324
"GAB","GAB_Estuaire_rural",0.9960857462,0.4124363975,0.4237969018,324
"GAB","GAB_Estuaire_urban",0.9948880396,0.3090529952,0.3279360329,324
"GAB","GAB_Haut-Ogooué_rural",0.9962006346,0.3268445338,0.3499932828,324
"GAB","GAB_Haut-Ogooué_urban",0.9962918168,0.292975649,0.3159200719,324
"GAB","GAB_Moyen-Ogooué_rural",0.9953189006,0.360308134,0.376599017,324
"GAB","GAB_Moyen-Ogooué_urban",0.9952054171,0.3594902343,0.3758712869,324
"GAB","GAB_Ngounié_rural",0.99532116,0.4202127475,0.4321722668,324
"GAB","GAB_Ngounié_urban",0.9950605893,0.3563974371,0.3741260765,324
"GAB","GAB_Nyanga_rural",0.9952956341,0.3500780583,0.3625722005,324
"GAB","GAB_Nyanga_urban",0.9950064947,0.3089579159,0.3275262617,324
"GAB","GAB_Ogooué-Ivindo_rural",0.9965607198,0.4335928006,0.4475305477,324
"GAB","GAB_Ogooué-Ivindo_urban",0.9973388116,0.3797600102,0.3942989425,324
"GAB","GAB_Ogooué-Lolo_rural",0.9970334444,0.3746607674,0.390876815,324
"GAB","GAB_Ogooué-Lolo_urban",0.9960142463,0.3151587909,0.3389365416,324
"GAB","GAB_Ogooué-Maritime_rural",0.9964037612,0.3810078237,0.3897248348,324
"GAB","GAB_Ogooué-Maritime_urban",0.9746903042,0.1689835046,0.2240886446,324
"GAB","GAB_Wouleu-Ntem_rural",0.9979487182,0.44389816,0.4522817844,324
"GAB","GAB_Wouleu-Ntem_urban",0.9973681208,0.3915056348,0.410802736,324
"GHA","GHA_Ahafo_rural",0.9930447247,0.4705123177,0.4892893294,324
"GHA","GHA_Ahafo_urban",0.9925926833,0.4310173918,0.4471791833,324
"GHA","GHA_Ashanti_rural",0.991802827,0.4339565933,0.458549317,324
"GHA","GHA_Ashanti_urban",0.9853519097,0.322486282,0.3629144867,324
"GHA","GHA_Bono East_rural",0.9925258405,0.4726705235,0.4949777715,324
"GHA","GHA_Bono East_urban",0.9936753028,0.4374747509,0.4580521049,324
"GHA","GHA_Bono_rural",0.9918337641,0.4521817787,0.4706635026,324
"GHA","GHA_Bono_urban",0.9939625659,0.3911062314,0.4137098831,324
"GHA","GHA_Central_rural",0.9941595723,0.4631213616,0.4858597685,324
"GHA","GHA_Central_urban",0.9961452899,0.4035102909,0.4288668048,324
"GHA","GHA_Eastern_rural",0.9949306438,0.4435139914,0.4639157471,324
"GHA","GHA_Eastern_urban",0.9953666756,0.3931612115,0.4190637329,324
"GHA","GHA_Greater Accra_rural",0.9953247227,0.3686836686,0.3965475487,324
"GHA","GHA_Greater Accra_urban",0.9962949374,0.3054280248,0.3393379612,324
"GHA","GHA_North East_rural",0.9886869096,0.4088402056,0.418088923,324
"GHA","GHA_North East_urban",0.987961071,0.3912403311,0.397491642,324
"GHA","GHA_Northern_rural",0.9818996652,0.4457432712,0.473031964,324
"GHA","GHA_Northern_urban",0.9891659398,0.390919178,0.4222951922,324
"GHA","GHA_Oti_rural",0.9931049295,0.481610486,0.5062124024,324
"GHA","GHA_Oti_urban",0.992860733,0.4753121244,0.5014836899,324
"GHA","GHA_Savannah_rural",0.992123351,0.4720429034,0.4942195643,324
"GHA","GHA_Savannah_urban",0.9938206071,0.4695372034,0.4878108247,324
"GHA","GHA_Upper East_rural",0.9903537994,0.4643528411,0.4902583981,324
"GHA","GHA_Upper East_urban",0.9870474921,0.4552011022,0.4834218116,324
"GHA","GHA_Upper West_rural",0.9913279576,0.5339954519,0.5567833583,324
"GHA","GHA_Upper West_urban",0.9937824535,0.4866224566,0.502700498,324
"GHA","GHA_Volta_rural",0.9947998959,0.4117032163,0.4333334086,324
"GHA","GHA_Volta_urban",0.9933615311,0.350791468,0.3816509428,324
"GHA","GHA_Western North_rural",0.9927430824,0.4731372849,0.4920474777,324
"GHA","GHA_Western North_urban",0.9936354749,0.4516302108,0.4667466361,324
"GHA","GHA_Western_rural",0.9909291799,0.4400491006,0.4644479423,324
"GHA","GHA_Western_urban",0.9922821994,0.369273961,0.4001353184,324
"GIN","GIN_Boké_rural",0.9949915075,0.4472817258,0.4689912123,324
"GIN","GIN_Boké_urban",0.9976786434,0.4520856735,0.4555513755,324
"GIN","GIN_Conakry_rural",0.9794636545,0.3958140022,0.4565315205,324
"GIN","GIN_Conakry_urban",0.6814063735,0.2170510378,0.3857414223,324
"GIN","GIN_Faranah_rural",0.9972988863,0.5962254644,0.6055087646,324
"GIN","GIN_Faranah_urban",0.9974314152,0.5919811473,0.5944797008,324
"GIN","GIN_Kankan_rural",0.9965996029,0.5643871106,0.5717073351,324
"GIN","GIN_Kankan_urban",0.9958993835,0.5085819096,0.5214907913,324
"GIN","GIN_Kindia_rural",0.9959064945,0.5581370778,0.5789762977,324
"GIN","GIN_Kindia_urban",0.9477144013,0.4113636561,0.5059251728,324
"GIN","GIN_Labé_rural",0.9971817995,0.4830899439,0.4895102892,324
"GIN","GIN_Labé_urban",0.9971396459,0.3783251466,0.3941657762,324
"GIN","GIN_Mamou_rural",0.997757481,0.5301225841,0.5353720416,324
"GIN","GIN_Mamou_urban",0.9974991954,0.4581988263,0.4723512515,324
"GIN","GIN_Nzérékoré_rural",0.9977351082,0.6046538409,0.6096693817,324
"GIN","GIN_Nzérékoré_urban",0.9974202607,0.5592696071,0.5713455325,324
"GMB","GMB_Banjul_rural",0.9908624832,0.2878330774,0.3018009559,324
"GMB","GMB_Banjul_urban",0.9879260448,0.2820502397,0.2919661881,324
"GMB","GMB_Lower River_rural",0.9913152298,0.3332138281,0.3470620107,324
"GMB","GMB_Lower River_urban",0.9917414591,0.3313517093,0.3468578219,324
"GMB","GMB_Maccarthy Island_rural",0.992550395,0.3378904195,0.348695778,324
"GMB","GMB_Maccarthy Island_urban",0.9915956921,0.3465709026,0.3561979335,324
"GMB","GMB_North Bank_rural",0.9909301655,0.3108127472,0.3126669813,324
"GMB","GMB_North Bank_urban",0.991059922,0.3633134367,0.3681861228,324
"GMB","GMB_Upper River_rural",0.990535582,0.4761952191,0.4897664627,324
"GMB","GMB_Upper River_urban",0.991765937,0.4929222817,0.5036211514,324
"GMB","GMB_Western_rural",0.9919237774,0.3249513322,0.323346121,324
"GMB","GMB_Western_urban",0.9903798989,0.3119432249,0.3155794805,324
"GNB","GNB_Bafatá_rural",0.5866075419,0.1467364957,0.3252160491,324
"GNB","GNB_Bafatá_urban",0.5765284827,0.1603305021,0.3521688339,324
"GNB","GNB_Biombo_rural",0.6951326776,0.1860316573,0.3482547262,324
"GNB","GNB_Biombo_urban",0.5922670922,0.1429303161,0.3070030033,324
"GNB","GNB_Bissau_rural",0.992414774,0.3846802455,0.4045040121,324
"GNB","GNB_Bissau_urban",0.6308362442,0.09143801566,0.1959569968,324
"GNB","GNB_Bolama_rural",0.5655135528,0.1412771045,0.3173977347,324
"GNB","GNB_Bolama_urban",0.5611178447,0.1478709872,0.3227804365,324
"GNB","GNB_Cacheu_rural",0.6378087118,0.09016916128,0.1910903182,324
"GNB","GNB_Cacheu_urban",0.6400379609,0.07520920526,0.1653973945,324
"GNB","GNB_Gabú_rural",0.5806927526,0.1557444509,0.353407868,324
"GNB","GNB_Gabú_urban",0.5838564211,0.1484777338,0.3309385588,324
"GNB","GNB_Oio_rural",0.5440156054,0.1277704012,0.3572447049,324
"GNB","GNB_Oio_urban",0.5464554148,0.1201318696,0.3270895863,324
"GNB","GNB_Quinara_rural",0.5791695883,0.141956637,0.3327384906,324
"GNB","GNB_Quinara_urban",0.5952365691,0.1362120916,0.3108927983,324
"GNB","GNB_Tombali_rural",0.5819258561,0.1591933496,0.3486541914,324
"GNB","GNB_Tombali_urban",0.565439312,0.1762014593,0.3851178844,324
"GNQ","GNQ_Bioko Norte_rural",0.992093865,0.3736759323,0.4228515125,324
"GNQ","GNQ_Bioko Norte_urban",0.992082592,0.3630814741,0.4171615561,324
"GNQ","GNQ_Bioko Sur_rural",0.9916624326,0.3634722877,0.4194556108,324
"GNQ","GNQ_Bioko Sur_urban",0.9794570941,0.2852938813,0.3444070536,324
"GNQ","GNQ_Centro Sur_rural",0.9908706493,0.4398954446,0.4677524625,324
"GNQ","GNQ_Centro Sur_urban",0.98894952,0.4187049044,0.4467964567,324
"GNQ","GNQ_Kié-Ntem_rural",0.986048285,0.432217231,0.4616972414,324
"GNQ","GNQ_Kié-Ntem_urban",0.9912885348,0.4007548585,0.429151698,324
"GNQ","GNQ_Litoral_rural",0.9869762507,0.4145959536,0.4481698306,324
"GNQ","GNQ_Litoral_urban",0.9912150859,0.3783784033,0.4077880575,324
"GNQ","GNQ_Wele-Nzas_rural",0.9898966694,0.4331972441,0.456343658,324
"GNQ","GNQ_Wele-Nzas_urban",0.9909243811,0.420712795,0.4460173955,324
"GUY","GUY_Barima-Waini_rural",0.9856170963,0.1537489129,0.1888397123,324
"GUY","GUY_Cuyuni-Mazaruni_rural",0.9930123931,0.2078988735,0.2436620321,324
"GUY","GUY_Demerara-Mahaica_rural",0.8083084406,0.01061588029,0.02992536043,324
"GUY","GUY_Demerara-Mahaica_urban",0.8706286508,0.02046198958,0.04647106219,324
"GUY","GUY_Essequibo Islands-West Demerara_rural",0.9170084533,0.03680306852,0.06673961059,324
"GUY","GUY_Pomeroon-Supenaam_rural",0.9552600618,0.06753669477,0.1021311477,324
"GUY","GUY_Potaro-Siparuni_rural",0.9958489025,0.1694205637,0.1995061014,324
"GUY","GUY_Upper Demerara-Berbice_rural",0.8715765185,0.02552250836,0.05079584617,324
"GUY","GUY_Upper Takutu-Upper Essequibo_rural",0.9924876461,0.07456250528,0.0979429676,324
"HND","HND_Gracias a Dios_rural",0.9929941628,0.02141488411,0.02183430921,324
"HND","HND_Islas de la Bahía_rural",0.9807112093,0.05066208919,0.05403592124,324
"HTI","HTI_L'Artibonite_urban",0.9557224302,0.02813244677,0.04640733576,324
"HTI","HTI_Nord-Ouest_urban",0.9416315674,0.01901198403,0.03220895022,324
"HTI","HTI_Nord_urban",0.9295028253,0.03768755127,0.05928658987,324
"HTI","HTI_Ouest_rural",0.6540443931,0.007268946122,0.02253480098,324
"HTI","HTI_Sud-Est_urban",0.6161742223,0.01171410658,0.03308817476,324
"IDN","IDN_Bengkulu_rural",0.5234061585,0.008226848437,0.06274341498,324
"IDN","IDN_Bengkulu_urban",0.712606976,0.03766965283,0.1064681371,324
"IDN","IDN_Jambi_urban",0.646568554,0.03917784396,0.1034769755,324
"IDN","IDN_Maluku Utara_urban",0.6124325748,0.01630425145,0.0759081167,324
"IDN","IDN_Maluku_rural",0.5609956394,0.01258788873,0.06512695761,324
"IDN","IDN_Nusa Tenggara Timur_rural",0.8978507432,0.03364692845,0.09076183226,324
"IDN","IDN_Papua Barat_rural",0.9040414862,0.06305857028,0.1233555092,324
"IDN","IDN_Papua_rural",0.9420020042,0.1305294351,0.1914805269,324
"IDN","IDN_Papua_urban",0.9593601761,0.09141061511,0.1506437765,324
"IND","IND_Andaman and Nicobar_rural",0.6058273906,0.0115964846,0.05164966132,324
"IND","IND_Arunachal Pradesh_rural",0.9635581141,0.0535639437,0.09411994011,324
"IND","IND_Assam_rural",0.8304894309,0.01560508114,0.05078884134,324
"IND","IND_Chhattisgarh_rural",0.9852785479,0.05518101491,0.09254554032,324
"IND","IND_Dadra and Nagar Haveli_rural",0.8625160856,0.02668426444,0.06615780074,324
"IND","IND_Goa_rural",0.5536985544,0.008175227107,0.04563911915,324
"IND","IND_Jharkhand_rural",0.8834629675,0.02629562564,0.06504072007,324
"IND","IND_Karnataka_rural",0.4751643091,0.004546716757,0.03663761771,324
"IND","IND_Madhya Pradesh_rural",0.3876085361,0.005147718252,0.04671929593,324
"IND","IND_Meghalaya_rural",0.9809060451,0.06651584448,0.1058958517,324
"IND","IND_Mizoram_rural",0.9929204425,0.1657604387,0.2037808523,324
"IND","IND_Mizoram_urban",0.9675040737,0.06231394248,0.1105367325,324
"IND","IND_NCT of Delhi_rural",0.9025198847,0.02376931019,0.06154214562,324
"IND","IND_Nagaland_rural",0.6372726695,0.00766840167,0.03845457793,324
"IND","IND_Nagaland_urban",0.8438825978,0.01852152195,0.05241007694,324
"IND","IND_Odisha_rural",0.9460846764,0.03869754037,0.08600346091,324
"IND","IND_Tripura_rural",0.9437475094,0.04843142947,0.09696910875,324
"IND","IND_West Bengal_urban",0.538623257,0.00717386409,0.04840771257,324
"KEN","KEN_Baringo_rural",0.9861545238,0.104955535,0.1316664928,324
"KEN","KEN_Bomet_rural",0.9364243122,0.04035306694,0.1028885431,324
"KEN","KEN_Bomet_urban",0.9761340866,0.07041469374,0.102629411,324
"KEN","KEN_Bungoma_rural",0.9948128949,0.2296970282,0.2736036278,324
"KEN","KEN_Bungoma_urban",0.996504614,0.2511815143,0.2804604831,324
"KEN","KEN_Busia_rural",0.9982159581,0.4289159267,0.4413040107,324
"KEN","KEN_Busia_urban",0.9976457859,0.4490144399,0.4537788533,324
"KEN","KEN_Elgeyo-Marakwet_rural",0.9636134696,0.07471230245,0.1201297055,324
"KEN","KEN_Embu_rural",0.9673626439,0.07549602315,0.1271652706,324
"KEN","KEN_Embu_urban",0.9784056388,0.08288697225,0.1193022053,324
"KEN","KEN_Garissa_rural",0.9743481086,0.08973215837,0.11982743,324
"KEN","KEN_Garissa_urban",0.967802646,0.07739039904,0.1143613663,324
"KEN","KEN_Homa Bay_rural",0.9946170143,0.212176571,0.2369888003,324
"KEN","KEN_Isiolo_rural",0.9747742936,0.08378848494,0.1152402555,324
"KEN","KEN_Isiolo_urban",0.9844552124,0.116388372,0.09728735116,324
"KEN","KEN_Kajiado_rural",0.9679676299,0.0933782067,0.1413757315,324
"KEN","KEN_Kajiado_urban",0.992641318,0.1129186641,0.1380295536,324
"KEN","KEN_Kakamega_rural",0.9965448183,0.2768119751,0.3101705326,324
"KEN","KEN_Kakamega_urban",0.997230523,0.2508949311,0.2717048538,324
"KEN","KEN_Kericho_rural",0.9941058717,0.1262779488,0.149312418,324
"KEN","KEN_Kericho_urban",0.9871317479,0.09445696626,0.1257452732,324
"KEN","KEN_Kiambu_rural",0.9884264883,0.1035164288,0.1264496677,324
"KEN","KEN_Kiambu_urban",0.9761884486,0.08747393983,0.1293723687,324
"KEN","KEN_Kilifi_rural",0.994588366,0.1966721501,0.2367457566,324
"KEN","KEN_Kilifi_urban",0.9957484762,0.1782634971,0.2099051576,324
"KEN","KEN_Kirinyaga_rural",0.9853085199,0.1002262402,0.1239054685,324
"KEN","KEN_Kirinyaga_urban",0.985299591,0.09775981617,0.1302234017,324
"KEN","KEN_Kisii_rural",0.9927092062,0.1308979063,0.1745984359,324
"KEN","KEN_Kisii_urban",0.992321845,0.122696709,0.1644336286,324
"KEN","KEN_Kisumu_rural",0.9752302643,0.3087016888,0.3633529857,324
"KEN","KEN_Kisumu_urban",0.9964848538,0.3217473005,0.3441414632,324
"KEN","KEN_Kitui_rural",0.9667247838,0.08090584407,0.1107121478,324
"KEN","KEN_Kitui_urban",0.9754741579,0.07977517452,0.1100106309,324
"KEN","KEN_Kwale_rural",0.9955046261,0.2023510063,0.2342004666,324
"KEN","KEN_Kwale_urban",0.9945114435,0.2371994475,0.2747630031,324
"KEN","KEN_Laikipia_rural",0.9663861403,0.08014214157,0.1307705005,324
"KEN","KEN_Laikipia_urban",0.9708386864,0.02264365257,0.02228571979,324
"KEN","KEN_Lamu_rural",0.974756912,0.108320604,0.1757259084,324
"KEN","KEN_Machakos_rural",0.9781080962,0.09671699962,0.1279965898,324
"KEN","KEN_Machakos_urban",0.9867894451,0.110226991,0.1556611793,324
"KEN","KEN_Makueni_rural",0.9804967423,0.1151386285,0.1480801666,324
"KEN","KEN_Mandera_rural",0.9560816953,0.0671846028,0.1019997837,324
"KEN","KEN_Mandera_urban",0.8116051309,0.05108419696,0.1002155555,324
"KEN","KEN_Marsabit_rural",0.9696789196,0.07236232078,0.1138431246,324
"KEN","KEN_Marsabit_urban",0.9833111631,0.08137301174,0.111863327,324
"KEN","KEN_Meru_rural",0.9574587411,0.1075535938,0.2036315107,324
"KEN","KEN_Meru_urban",0.9760753936,0.0890857384,0.120511569,324
"KEN","KEN_Migori_rural",0.9972112352,0.2282416491,0.2426462321,324
"KEN","KEN_Migori_urban",0.9942909171,0.2415022036,0.2587812238,324
"KEN","KEN_Mombasa_rural",0.9955474655,0.2249106699,0.2554158849,324
"KEN","KEN_Mombasa_urban",0.9948832815,0.1898374614,0.2192484895,324
"KEN","KEN_Murang'a_rural",0.9768101574,0.08616079648,0.1231593269,324
"KEN","KEN_Murang'a_urban",0.9896565724,0.1100428192,0.1380243137,324
"KEN","KEN_Nairobi_rural",0.986060724,0.1139742588,0.1551775424,324
"KEN","KEN_Nairobi_urban",0.9856897656,0.1084916439,0.1354173439,324
"KEN","KEN_Nakuru_rural",0.9787442709,0.08553094491,0.1197372039,324
"KEN","KEN_Nakuru_urban",0.9826493642,0.08454782637,0.1197699623,324
"KEN","KEN_Nandi_rural",0.9667684803,0.1259638177,0.1961739952,324
"KEN","KEN_Nandi_urban",0.9713251151,0.1391600848,0.1894196415,324
"KEN","KEN_Narok_rural",0.9602297851,0.05738737177,0.112752477,324
"KEN","KEN_Narok_urban",0.9684890488,0.08250529601,0.1238157897,324
"KEN","KEN_Nyamira_rural",0.9938555142,0.1321530512,0.1614067981,324
"KEN","KEN_Nyamira_urban",0.9920112142,0.129167822,0.1641782849,324
"KEN","KEN_Nyandarua_rural",0.9670334544,0.07080313815,0.1172753028,324
"KEN","KEN_Nyandarua_urban",0.9736743323,0.07311161173,0.1160478295,324
"KEN","KEN_Nyeri_rural",0.9833678154,0.09836010754,0.1295887096,324
"KEN","KEN_Nyeri_urban",0.9809154176,0.08690801318,0.1226421417,324
"KEN","KEN_Samburu_rural",0.9572065851,0.08740517434,0.1417133387,324
"KEN","KEN_Samburu_urban",0.8928485436,0.003722086455,0.009816374581,324
"KEN","KEN_Siaya_rural",0.9975930324,0.4236040623,0.4388685702,324
"KEN","KEN_Siaya_urban",0.9948316268,0.4248051577,0.446682641,324
"KEN","KEN_Taita Taveta_rural",0.9846170573,0.1320687287,0.147332781,324
"KEN","KEN_Taita Taveta_urban",0.9761594759,0.1156288349,0.1418227215,324
"KEN","KEN_Tana River_rural",0.96572263,0.08089296417,0.1172584435,324
"KEN","KEN_Tana River_urban",0.9580342019,0.07984312331,0.1140690525,324
"KEN","KEN_Tharaka-Nithi_rural",0.9718337477,0.08458440909,0.1286805622,324
"KEN","KEN_Trans Nzoia_rural",0.9793363545,0.09918508071,0.1556204502,324
"KEN","KEN_Trans Nzoia_urban",0.9712664866,0.07085804077,0.122118612,324
"KEN","KEN_Turkana_rural",0.990541986,0.1420610256,0.1780723668,324
"KEN","KEN_Turkana_urban",0.993550989,0.1537527602,0.1980564024,324
"KEN","KEN_Uasin Gishu_rural",0.9803004278,0.08189532075,0.1191011062,324
"KEN","KEN_Uasin Gishu_urban",0.9838714372,0.07292601184,0.1026888083,324
"KEN","KEN_Vihiga_rural",0.9966590092,0.3130689525,0.3511043979,324
"KEN","KEN_Vihiga_urban",0.9969539391,0.3344733499,0.3519490655,324
"KEN","KEN_Wajir_rural",0.9827375675,0.07192436174,0.08966394063,324
"KEN","KEN_Wajir_urban",0.9609875829,0.05118865352,0.0816193906,324
"KEN","KEN_West Pokot_rural",0.9925730988,0.1292143031,0.1557662476,324
"KEN","KEN_West Pokot_urban",0.9936112364,0.1120564994,0.1406570734,324
"KHM","KHM_Batdâmbâng_rural",0.9147330777,0.03589883802,0.08383239384,324
"KHM","KHM_Batdâmbâng_urban",0.9513414494,0.05656163129,0.1059628941,324
"KHM","KHM_Bântéay Méanchey_rural",0.778261967,0.00688457113,0.03207468092,324
"KHM","KHM_Bântéay Méanchey_urban",0.7327375887,0.009429062329,0.04152715888,324
"KHM","KHM_Kaôh Kong_rural",0.8516125439,0.01690928005,0.04841416047,324
"KHM","KHM_Kaôh Kong_urban",0.8039964244,0.007885709502,0.03418196388,324
"KHM","KHM_Krong Pailin_rural",0.9120955763,0.03328010213,0.07337673676,324
"KHM","KHM_Krong Pailin_urban",0.9029865526,0.02237936058,0.05767520561,324
"KHM","KHM_Krong Preah Sihanouk_rural",0.8760502299,0.02160574033,0.05880290535,324
"KHM","KHM_Krong Preah Sihanouk_urban",0.8944269851,0.01978677709,0.05331012858,324
"KHM","KHM_Krâchéh_rural",0.8358644338,0.01807026019,0.05621699341,324
"KHM","KHM_Krâchéh_urban",0.9114658625,0.02952597387,0.06806387182,324
"KHM","KHM_Kâmpóng Cham_rural",0.8972375522,0.02964918388,0.07378641555,324
"KHM","KHM_Kâmpóng Cham_urban",0.9653974184,0.06030958657,0.1088261341,324
"KHM","KHM_Kâmpóng Chhnang_rural",0.7410420388,0.009884287198,0.04067893771,324
"KHM","KHM_Kâmpóng Chhnang_urban",0.7014838378,0.004265597883,0.02304151729,324
"KHM","KHM_Kâmpóng Spœ_rural",0.7636449947,0.01593859965,0.0569128436,324
"KHM","KHM_Kâmpóng Spœ_urban",0.8704330179,0.03010337375,0.07515608042,324
"KHM","KHM_Kâmpóng Thum_rural",0.7425834357,0.01344953952,0.05130622253,324
"KHM","KHM_Kâmpóng Thum_urban",0.8250079561,0.01532704873,0.05338548241,324
"KHM","KHM_Kâmpôt_rural",0.748782467,0.01222943561,0.04711012633,324
"KHM","KHM_Kâmpôt_urban",0.7396440625,0.005951184247,0.02524876757,324
"KHM","KHM_Kândal_rural",0.7903195557,0.01273298187,0.0445493477,324
"KHM","KHM_Kândal_urban",0.9073547348,0.02505833541,0.0643534633,324
"KHM","KHM_Môndól Kiri_rural",0.9424827087,0.0387634797,0.07482400142,324
"KHM","KHM_Otdar Mean Chey_rural",0.9618040128,0.04699832667,0.08925471124,324
"KHM","KHM_Otdar Mean Chey_urban",0.7121688577,0.009828189694,0.04983163002,324
"KHM","KHM_Phnom Penh_rural",0.7285227254,0.00927220239,0.04402278792,324
"KHM","KHM_Phnom Penh_urban",0.828744282,0.01815516048,0.05894715615,324
"KHM","KHM_Pouthisat_rural",0.9432244648,0.04364021062,0.0920413914,324
"KHM","KHM_Pouthisat_urban",0.8523057866,0.0208049693,0.06242705411,324
"KHM","KHM_Preah Vihéar_rural",0.9127815277,0.02658495269,0.06577720157,324
"KHM","KHM_Preah Vihéar_urban",0.9199602569,0.03165810158,0.07092595565,324
"KHM","KHM_Prey Vêng_rural",0.606909699,0.004950355125,0.03634950735,324
"KHM","KHM_Prey Vêng_urban",0.6386193297,0.007725293267,0.04362780091,324
"KHM","KHM_Rôtânôkiri_rural",0.9688965668,0.05518076786,0.09343052138,324
"KHM","KHM_Rôtânôkiri_urban",0.9575551526,0.03577975816,0.07245202664,324
"KHM","KHM_Siemréab_rural",0.8334425628,0.01633300305,0.05666356322,324
"KHM","KHM_Siemréab_urban",0.9642111459,0.04184254363,0.08498585004,324
"KHM","KHM_Stœng Trêng_rural",0.9102475291,0.02403327612,0.0587700505,324
"KHM","KHM_Stœng Trêng_urban",0.9517320091,0.04484044698,0.09125791528,324
"KHM","KHM_Svay Rieng_rural",0.7093135112,0.008400807559,0.0406306339,324
"KHM","KHM_Takêv_rural",0.7400614257,0.01180021122,0.04597631966,324
"KHM","KHM_Takêv_urban",0.8003443097,0.01617598364,0.05194638799,324
"KHM","KHM_Tbong Khmum_rural",0.7068616311,0.01233851159,0.0508558816,324
"KHM","KHM_Tbong Khmum_urban",0.9480004947,0.03970271405,0.08549645906,324
"LAO","LAO_Attapu_rural",0.966652796,0.032393745,0.04345490995,324
"LAO","LAO_Bokeo_rural",0.8491354564,0.00895920963,0.02201729072,324
"LAO","LAO_Bolikhamxai_rural",0.9184838801,0.01043239299,0.02109546681,324
"LAO","LAO_Bolikhamxai_urban",0.9427026755,0.008857482668,0.01655620583,324
"LAO","LAO_Champasak_rural",0.9161575721,0.01192780454,0.02227224657,324
"LAO","LAO_Champasak_urban",0.8939456265,0.007724040621,0.01714642176,324
"LAO","LAO_Houaphan_rural",0.9551280197,0.01418030233,0.0240203434,324
"LAO","LAO_Khammouan_rural",0.9185615885,0.006768511136,0.013338218,324
"LAO","LAO_Louang Namtha_rural",0.947939282,0.01426390295,0.0250193122,324
"LAO","LAO_Louangphrabang_rural",0.9695145276,0.02142023827,0.03212558709,324
"LAO","LAO_Louangphrabang_urban",0.9001144607,0.001045233009,0.003444657274,324
"LAO","LAO_Oudômxai_rural",0.825426544,0.008805758975,0.02012664036,324
"LAO","LAO_Saravan_rural",0.7467083228,0.004669649858,0.01610202313,324
"LAO","LAO_Saravan_urban",0.8569473835,0.003275559146,0.01141878864,324
"LAO","LAO_Savannakhét_rural",0.9100920044,0.008005377136,0.01594746369,324
"LAO","LAO_Vientiane_rural",0.9125692605,0.005563547634,0.01226801935,324
"LAO","LAO_Vientiane_urban",0.9565200472,0.01008432762,0.01529213444,324
"LAO","LAO_Xaignabouri_rural",0.8602035798,0.007721885989,0.01637032713,324
"LAO","LAO_Xaignabouri_urban",0.9468683366,0.0150464461,0.02628843064,324
"LAO","LAO_Xaisômboun_rural",0.8874907123,0.007407179223,0.01845569326,324
"LAO","LAO_Xaisômboun_urban",0.924114735,0.009010749369,0.01754493778,324
"LAO","LAO_Xiangkhoang_rural",0.8952245588,0.005108327002,0.01183588201,324
"LAO","LAO_Xiangkhoang_urban",0.8666638542,0.009705086753,0.02096736909,324
"LAO","LAO_Xékong_rural",0.9751733825,0.02422394477,0.03321402093,324
"LAO","LAO_Xékong_urban",0.9139370426,0.01043107742,0.01832671011,324
"LBR","LBR_Bomi_rural",0.9972716721,0.4704872633,0.4871581586,324
"LBR","LBR_Bomi_urban",0.9972923456,0.3956746808,0.419882247,324
"LBR","LBR_Bong_rural",0.9945843395,0.5453953294,0.5691855345,324
"LBR","LBR_Bong_urban",0.9939353731,0.5077168824,0.5351822129,324
"LBR","LBR_Gbapolu_rural",0.997759638,0.5204042927,0.5362958829,324
"LBR","LBR_Gbapolu_urban",0.9970746377,0.4954565462,0.5175161506,324
"LBR","LBR_Grand Bassa_rural",0.9875171401,0.4800798617,0.5210283206,324
"LBR","LBR_Grand Bassa_urban",0.9930462734,0.4081340369,0.4459032841,324
"LBR","LBR_Grand Cape Mount_rural",0.9978961585,0.4700005742,0.4842702429,324
"LBR","LBR_Grand Gedeh_rural",0.9978950088,0.5008920146,0.5110390155,324
"LBR","LBR_Grand Gedeh_urban",0.997344486,0.4122257001,0.4326516898,324
"LBR","LBR_Grand Kru_rural",0.997856595,0.5580795207,0.5673343271,324
"LBR","LBR_Grand Kru_urban",0.9978369051,0.5590298048,0.5679025826,324
"LBR","LBR_Lofa_rural",0.9982149818,0.5364006807,0.5468837609,324
"LBR","LBR_Lofa_urban",0.9983440508,0.4880940095,0.5069156776,324
"LBR","LBR_Margibi_rural",0.9956926704,0.4538790157,0.4807878695,324
"LBR","LBR_Margibi_urban",0.9951235557,0.3601927762,0.3926290972,324
"LBR","LBR_Maryland_rural",0.9979350076,0.5208671129,0.5282866825,324
"LBR","LBR_Maryland_urban",0.9982634709,0.4826651407,0.4973914469,324
"LBR","LBR_Montserrado_rural",0.9936640663,0.4530334743,0.4817842055,324
"LBR","LBR_Montserrado_urban",0.9964709513,0.2862343837,0.3187910133,324
"LBR","LBR_Nimba_rural",0.9958617717,0.5410987667,0.5542681304,324
"LBR","LBR_Nimba_urban",0.9967612271,0.507807213,0.5287083937,324
"LBR","LBR_River Gee_rural",0.9978367764,0.5387434347,0.5524742665,324
"LBR","LBR_River Gee_urban",0.9973140604,0.5282967544,0.5375879832,324
